Country Code,Year,GDP_percentage,Running total
CSS,1964,6.871054817,19.5911128
CSS,1965,4.474224562,24.06533736
CSS,1966,5.768018738,29.8333561
CSS,1967,2.839589636,32.67294573
CSS,1968,4.350459627,37.02340536
CSS,1969,4.078215699,41.10162106
CSS,1970,3.05639332,44.15801438
CSS,1971,0.730652009,44.88866639
CSS,1972,5.870548893,50.75921528
CSS,1973,-1.771878374,48.98733691
CSS,1974,-4.243365184,44.74397172
CSS,1975,-2.267425911,42.47654581
CSS,1976,0.140402179,42.61694799
CSS,1977,2.763961921,45.38090991
CSS,1978,4.683378987,50.0642889
CSS,1979,4.099582499,54.1638714
CSS,1980,1.404543834,55.56841523
CSS,1981,-0.125679705,55.44273553
CSS,1982,-0.08892615,55.35380938
CSS,1983,-3.448315189,51.90549419
CSS,1984,-0.040458964,51.86503522
CSS,1985,-0.882811232,50.98222399
CSS,1986,0.448799821,51.43102381
CSS,1987,1.113205707,52.54422952
CSS,1988,1.526400075,54.07062959
CSS,1989,3.49356877,57.56419836
CSS,1990,0.322633428,57.88683179
CSS,1991,0.677191928,58.56402372
CSS,1992,1.364054707,59.92807843
CSS,1993,2.0549446,61.98302303
CSS,1994,1.883773132,63.86679616
CSS,1995,1.964967869,65.83176403
CSS,1996,2.540270325,68.37203435
CSS,1997,3.16099086,71.53302521
CSS,1998,0.366890341,71.89991555
CSS,1999,4.231790513,76.13170607
CSS,2000,3.028666764,79.16037283
CSS,2001,1.355158804,80.51553163
CSS,2002,2.888792656,83.40432429
CSS,2003,4.905934425,88.31025872
CSS,2004,3.271678268,91.58193698
CSS,2005,2.967111657,94.54904864
CSS,2006,6.13418446,100.6832331
CSS,2007,2.752854352,103.4360875
CSS,2008,0.628648935,104.0647364
CSS,2009,-4.095101833,99.96963455
CSS,2010,0.702333514,100.6719681
CSS,2011,0.480863986,101.1528321
CSS,2012,2.538127213,103.6909593
CSS,2013,0.796335277,104.4872945
CSS,2014,1.495605768,105.9829003
CSS,2015,-0.34031863,105.6425817
CSS,2016,-2.322522425,103.3200593
CSS,2017,-1.057621369,102.2624379
CSS,2018,0.30057544,102.5630133
CSS,2019,0.155244611,102.7182579
CSS,2020,-9.429538842,93.2887191
CSS,2021,5.236322927,98.52504202
CSS,2022,12.21383716,110.7388792
CUB,1970,0,0
CUB,1971,6.706221629,6.706221629
CUB,1972,3.18522645,9.891448079
CUB,1973,2.003492172,11.89494025
CUB,1974,-0.251178534,11.64376172
CUB,1975,8.311967465,19.95572918
CUB,1976,4.477469974,24.43319916
CUB,1977,7.903848176,32.33704733
CUB,1978,5.966719738,38.30376707
CUB,1979,0.625645944,38.92941301
CUB,1980,-5.183091932,33.74632108
CUB,1981,19.20886689,52.95518797
CUB,1982,8.255264135,61.21045211
CUB,1983,4.612094933,65.82254704
CUB,1984,7.061735705,72.88428275
CUB,1985,0.760750514,73.64503326
CUB,1986,-0.749975746,72.89505751
CUB,1987,-3.266261541,69.62879597
CUB,1988,2.725496115,72.35429209
CUB,1989,-0.293073337,72.06121875
CUB,1990,-3.857215476,68.20400327
CUB,1991,-11.41900479,56.78499848
CUB,1992,-12.1540307,44.63096778
CUB,1993,-15.32719887,29.30376891
CUB,1994,0.28886143,29.59263034
CUB,1995,2.086856191,31.67948654
CUB,1996,7.48140632,39.16089286
CUB,1997,2.455415373,41.61630823
CUB,1998,-0.164276866,41.45203136
CUB,1999,5.840205904,47.29223727
CUB,2000,5.574321641,52.86655891
CUB,2001,2.876228671,55.74278758
CUB,2002,1.144029242,56.88681682
CUB,2003,3.52243391,60.40925073
CUB,2004,5.524827061,65.93407779
CUB,2005,10.99578811,76.9298659
CUB,2006,11.92139979,88.85126569
CUB,2007,7.174032658,96.02529835
CUB,2008,4.054763877,100.0800622
CUB,2009,1.392178173,101.4722404
CUB,2010,2.324766851,103.7970073
CUB,2011,2.726846251,106.5238535
CUB,2012,2.9185284,109.4423819
CUB,2013,2.636075249,112.0784572
CUB,2014,0.954420824,113.032878
CUB,2015,4.365679262,117.3985572
CUB,2016,0.494991593,117.8935488
CUB,2017,1.859409284,119.7529581
CUB,2018,2.322141399,122.0750995
CUB,2019,-0.062973104,122.0121264
CUB,2020,-10.8222658,111.1898606
CUB,2021,1.652817152,112.8426778
CUW,2000,0,0
CUW,2001,3.007946013,3.007946013
CUW,2002,0.274293371,3.282239384
CUW,2003,-1.758681697,1.523557687
CUW,2004,-1.505340183,0.018217504
CUW,2005,-1.858439975,-1.840222471
CUW,2006,-0.940961791,-2.781184262
CUW,2007,0.466173824,-2.315010438
CUW,2008,0.910342295,-1.404668143
CUW,2009,-1.176896518,-2.581564661
CUW,2010,-1.176268627,-3.757833288
CUW,2011,-0.806885914,-4.564719202
CUW,2012,-0.891840181,-5.456559383
CUW,2013,-1.929813587,-7.38637297
CUW,2014,-2.523881644,-9.910254614
CUW,2015,-1.023790833,-10.93404545
CUW,2016,-1.918514744,-12.85256019
CUW,2017,-2.045725489,-14.89828568
CUW,2018,-1.651731191,-16.55001687
CUW,2019,-2.20875753,-18.7587744
CUW,2020,-17.12567166,-35.88444606
CUW,2021,5.995959808,-29.88848625
CYM,2006,0,0
CYM,2007,0.108079057,0.108079057
CYM,2008,-3.234237153,-3.126158096
CYM,2009,-9.809708401,-12.9358665
CYM,2010,-5.36390739,-18.29977389
CYM,2011,-1.416133926,-19.71590781
CYM,2012,-1.205742325,-20.92165014
CYM,2013,-1.072927618,-21.99457776
CYM,2014,0.332870949,-21.66170681
CYM,2015,0.550605615,-21.11110119
CYM,2016,1.011164289,-20.0999369
CYM,2017,1.032114391,-19.06782251
CYM,2018,2.173371227,-16.89445129
CYM,2019,1.951524945,-14.94292634
CYM,2020,-6.767414346,-21.71034069
CYM,2021,2.769071005,-18.94126968
CYP,1975,0,0
CYP,1976,21.24487633,21.24487633
CYP,1977,16.34797617,37.5928525
CYP,1978,7.37834654,44.97119904
CYP,1979,9.054351798,54.02555084
CYP,1980,4.610639066,58.6361899
CYP,1981,0.828823792,59.4650137
CYP,1982,4.774511387,64.23952508
CYP,1983,4.715041189,68.95456627
CYP,1984,7.357757081,76.31232335
CYP,1985,3.615238629,79.92756198
CYP,1986,2.521408313,82.4489703
CYP,1987,5.907272645,88.35624294
CYP,1988,7.500782046,95.85702499
CYP,1989,6.419511569,102.2765366
CYP,1990,5.139971416,107.416508
CYP,1991,-1.834741576,105.5817664
CYP,1992,6.527831932,112.1095983
CYP,1993,-1.702624997,110.4069733
CYP,1994,3.732198767,114.1391721
CYP,1995,6.415538258,120.5547104
CYP,1996,-0.352381792,120.2023286
CYP,1997,1.196222263,121.3985508
CYP,1998,4.817748898,126.2162997
CYP,1999,3.829598372,130.0458981
CYP,2000,4.844155984,134.8900541
CYP,2001,2.838129284,137.7281834
CYP,2002,2.541064553,140.2692479
CYP,2003,1.38361898,141.6528669
CYP,2004,3.63080498,145.2836719
CYP,2005,3.353772518,148.6374444
CYP,2006,2.981296273,151.6187407
CYP,2007,2.884110626,154.5028513
CYP,2008,1.076560783,155.5794121
CYP,2009,-4.610651165,150.9687609
CYP,2010,-0.35676942,150.6119915
CYP,2011,-2.112935753,148.4990557
CYP,2012,-4.907387691,143.591668
CYP,2013,-6.370077361,137.2215907
CYP,2014,-0.688984538,136.5326061
CYP,2015,4.009426772,140.5420329
CYP,2016,6.085872068,146.627905
CYP,2017,4.754519504,151.3824245
CYP,2018,4.366951173,155.7493757
CYP,2019,4.107459811,159.8568355
CYP,2020,-5.450317794,154.4065177
CYP,2021,5.649950249,160.0564679
CZE,1990,0,0
CZE,1991,-11.40250599,-11.40250599
CZE,1992,-0.608213656,-12.01071965
CZE,1993,-0.042053082,-12.05277273
CZE,1994,2.872143487,-9.180629241
CZE,1995,6.566133528,-2.614495713
CZE,1996,4.386832731,1.772337018
CZE,1997,-0.411069078,1.36126794
CZE,1998,-0.262114936,1.099153004
CZE,1999,1.487792085,2.586945089
CZE,2000,4.293071465,6.880016554
CZE,2001,3.430857546,10.3108741
CZE,2002,1.76597432,12.07684842
CZE,2003,3.613338965,15.69018739
CZE,2004,4.782365794,20.47255318
CZE,2005,6.454261737,26.92681492
CZE,2006,6.478203603,33.40501852
CZE,2007,4.956085333,38.36110385
CZE,2008,1.838240193,40.19934405
CZE,2009,-5.198981919,35.00036213
CZE,2010,2.136880484,37.13724261
CZE,2011,1.55018979,38.6874324
CZE,2012,-0.92373445,37.76369795
CZE,2013,-0.079052895,37.68464506
CZE,2014,2.154500479,39.83914553
CZE,2015,5.181402654,45.02054819
CZE,2016,2.340552261,47.36110045
CZE,2017,4.889722042,52.25082249
CZE,2018,2.875468527,55.12629102
CZE,2019,2.624956267,57.75124729
CZE,2020,-5.732526894,52.01872039
CZE,2021,5.446064899,57.46478529
CZE,2022,2.263309069,59.72809436
DEU,1970,0,0
DEU,1971,2.943650177,2.943650177
DEU,1972,3.802476016,6.746126193
DEU,1973,4.448017199,11.19414339
DEU,1974,0.850760324,12.04490372
DEU,1975,-0.496434235,11.54846948
DEU,1976,5.400212111,16.94868159
DEU,1977,3.581437112,20.5301187
DEU,1978,3.098181629,23.62830033
DEU,1979,4.104331342,27.73263168
DEU,1980,1.198693908,28.93132558
DEU,1981,0.376242533,29.30756812
DEU,1982,-0.300057816,29.0075103
DEU,1983,1.839034184,30.84654448
DEU,1984,3.178987194,34.02553168
DEU,1985,2.556883607,36.58241529
DEU,1986,2.240534998,38.82295028
DEU,1987,1.246499686,40.06944997
DEU,1988,3.302863722,43.37231369
DEU,1989,3.09618,46.46849369
DEU,1990,4.351639054,50.82013275
DEU,1991,4.345220055,55.1653528
DEU,1992,1.151046332,56.31639913
DEU,1993,-1.625684284,54.69071485
DEU,1994,2.03735421,56.72806906
DEU,1995,1.246141876,57.97421093
DEU,1996,0.514437285,58.48864822
DEU,1997,1.643334273,60.13198249
DEU,1998,1.998485321,62.13046781
DEU,1999,1.821428031,63.95189584
DEU,2000,2.773221251,66.7251171
DEU,2001,1.510558261,68.23567536
DEU,2002,-0.365628327,67.87004703
DEU,2003,-0.755077167,67.11496986
DEU,2004,1.197055352,68.31202521
DEU,2005,0.788917116,69.10094233
DEU,2006,3.933610331,73.03455266
DEU,2007,3.114245883,76.14879854
DEU,2008,1.152029742,77.30082829
DEU,2009,-5.454577169,71.84625112
DEU,2010,4.339606777,76.18585789
DEU,2011,5.869635737,82.05549363
DEU,2012,0.230160993,82.28565462
DEU,2013,0.163870563,82.44952519
DEU,2014,1.784341886,84.23386707
DEU,2015,0.617105353,84.85097243
DEU,2016,1.408102075,86.2590745
DEU,2017,2.297206047,88.55628055
DEU,2018,0.678212594,89.23449314
DEU,2019,0.828957962,90.0634511
DEU,2020,-3.775429714,86.28802139
DEU,2021,2.583557475,88.87157887
DEU,2022,0.715380074,89.58695894
DJI,2013,0,0
DJI,2014,5.185262601,5.185262601
DJI,2015,5.69115555,10.87641815
DJI,2016,5.34352223,16.21994038
DJI,2017,3.737482068,19.95742245
DJI,2018,3.09308758,23.05051003
DJI,2019,3.894529187,26.94503922
DJI,2020,-0.298338539,26.64670068
DJI,2021,3.340079978,29.98678066
DJI,2022,1.594747375,31.58152803
DMA,1977,0,0
DMA,1978,10.0233143,10.0233143
DMA,1979,-18.68464564,-8.66133134
DMA,1980,13.05691315,4.39558181
DMA,1981,10.89923377,15.29481558
DMA,1982,4.566411653,19.86122723
DMA,1983,3.062933675,22.92416091
DMA,1984,4.678985066,27.60314597
DMA,1985,1.902567907,29.50571388
DMA,1986,7.646198578,37.15191246
DMA,1987,6.918610395,44.07052285
DMA,1988,8.446090633,52.51661349
DMA,1989,0.410783329,52.92739682
DMA,1990,6.167490394,59.09488721
DMA,1991,1.846141363,60.94102857
DMA,1992,2.072233263,63.01326184
DMA,1993,2.077226091,65.09048793
DMA,1994,-0.007441692,65.08304624
DMA,1995,3.02639601,68.10944225
DMA,1996,3.156375977,71.26581822
DMA,1997,2.311360947,73.57717917
DMA,1998,3.989488588,77.56666776
DMA,1999,0.704671154,78.27133891
DMA,2000,2.867298553,81.13863746
DMA,2001,0.219160831,81.3577983
DMA,2002,-2.98316206,78.37463624
DMA,2003,6.073432194,84.44806843
DMA,2004,2.852325155,87.30039358
DMA,2005,0.509291715,87.8096853
DMA,2006,4.555925723,92.36561102
DMA,2007,6.301941569,98.66755259
DMA,2008,7.110156189,105.7777088
DMA,2009,-1.176774443,104.6009343
DMA,2010,0.719489528,105.3204239
DMA,2011,-0.204681673,105.1157422
DMA,2012,-1.268694036,103.8470482
DMA,2013,-0.900680193,102.946368
DMA,2014,3.920238121,106.8666061
DMA,2015,-3.615168468,103.2514376
DMA,2016,2.663927282,105.9153649
DMA,2017,-7.054046687,98.86131821
DMA,2018,2.933518572,101.7948368
DMA,2019,4.608870253,106.403707
DMA,2020,-17.26169347,89.14201357
DMA,2021,6.276019363,95.41803293
DMA,2022,5.465577001,100.8836099
DNK,1960,0,0
DNK,1961,5.638743553,5.638743553
DNK,1962,4.847446966,10.48619052
DNK,1963,-0.152610055,10.33358046
DNK,1964,8.400119265,18.73369973
DNK,1965,3.743684868,22.4773846
DNK,1966,1.919198017,24.39658261
DNK,1967,4.70161895,29.09820156
DNK,1968,4.912387623,34.01058919
DNK,1969,5.921884888,39.93247408
DNK,1970,0.836281146,40.76875522
DNK,1971,2.291699419,43.06045464
DNK,1972,3.336615093,46.39706973
DNK,1973,3.465614309,49.86268404
DNK,1974,-1.581692398,48.28099164
DNK,1975,-1.74030563,46.54068601
DNK,1976,5.658698172,52.19938419
DNK,1977,1.553514127,53.75289831
DNK,1978,1.909290198,55.66218851
DNK,1979,3.614290364,59.27647888
DNK,1980,-0.603929078,58.6725498
DNK,1981,-0.63790415,58.03464565
DNK,1982,3.760789428,61.79543508
DNK,1983,2.666544948,64.46198002
DNK,1984,4.220711027,68.68269105
DNK,1985,3.96161087,72.64430192
DNK,1986,4.763986084,77.408288
DNK,1987,0.127360299,77.5356483
DNK,1988,-0.062176179,77.47347212
DNK,1989,0.584830839,78.05830296
DNK,1990,1.310525163,79.36882813
DNK,1991,1.130840198,80.49966832
DNK,1992,1.620420852,82.12008918
DNK,1993,-0.32195993,81.79812925
DNK,1994,4.977347179,86.77547643
DNK,1995,2.492248169,89.26772459
DNK,1996,2.319405698,91.58713029
DNK,1997,2.832664465,94.41979476
DNK,1998,1.847613945,96.2674087
DNK,1999,2.60794426,98.87535296
DNK,2000,3.400684546,102.2760375
DNK,2001,0.462534295,102.7385718
DNK,2002,0.145880727,102.8844525
DNK,2003,0.117358167,103.0018107
DNK,2004,2.403233997,105.4050447
DNK,2005,2.055110516,107.4601552
DNK,2006,3.572063464,111.0322187
DNK,2007,0.462731494,111.4949502
DNK,2008,-1.094842128,110.400108
DNK,2009,-5.414013999,104.986094
DNK,2010,1.419486631,106.4055807
DNK,2011,0.920393685,107.3259744
DNK,2012,-0.149916088,107.1760583
DNK,2013,0.513424428,107.6894827
DNK,2014,1.105433466,108.7949162
DNK,2015,1.622166258,110.4170824
DNK,2016,2.443368874,112.8604513
DNK,2017,2.162355113,115.0228064
DNK,2018,1.485085157,116.5078916
DNK,2019,1.130657494,117.6385491
DNK,2020,-2.280015264,115.3585338
DNK,2021,4.402231182,119.760765
DNK,2022,3.00465121,122.7654162
DOM,1960,0,0
DOM,1961,-5.477191878,-5.477191878
DOM,1962,13.29934411,7.822152232
DOM,1963,3.144945525,10.96709776
DOM,1964,3.449654403,14.41675216
DOM,1965,-15.115017,-0.69826484
DOM,1966,10.09458119,9.39631635
DOM,1967,0.263965138,9.660281488
DOM,1968,-2.650666123,7.009615365
DOM,1969,7.781535863,14.79115123
DOM,1970,14.97992506,29.77107629
DOM,1971,7.883376774,37.65445306
DOM,1972,7.474495133,45.1289482
DOM,1973,9.954627015,55.08357521
DOM,1974,3.289376239,58.37295145
DOM,1975,2.559102705,60.93205415
DOM,1976,4.101057863,65.03311202
DOM,1977,2.442766529,67.47587855
DOM,1978,-0.282410044,67.1934685
DOM,1979,2.108111057,69.30157956
DOM,1980,5.531366464,74.83294602
DOM,1981,1.9862662,76.81921222
DOM,1982,-0.494795613,76.32441661
DOM,1983,2.377272448,78.70168906
DOM,1984,-0.92123301,77.78045605
DOM,1985,-4.191996299,73.58845975
DOM,1986,1.365623601,74.95408335
DOM,1987,7.840312135,82.79439549
DOM,1988,0.041052152,82.83544764
DOM,1989,2.219415463,85.0548631
DOM,1990,-7.429983278,77.62487982
DOM,1991,-1.127861594,76.49701823
DOM,1992,8.990656048,85.48767428
DOM,1993,5.25672562,90.7443999
DOM,1994,0.636265971,91.38066587
DOM,1995,3.727180735,95.1078466
DOM,1996,4.092189488,99.20003609
DOM,1997,7.044764457,106.2448005
DOM,1998,5.013024874,111.2578254
DOM,1999,4.312189114,115.5700145
DOM,2000,3.075842277,118.6458568
DOM,2001,0.943739475,119.5895963
DOM,2002,2.997365375,122.5869617
DOM,2003,-2.725462464,119.8614992
DOM,2004,1.171908499,121.0334077
DOM,2005,7.975831368,129.0092391
DOM,2006,7.770307349,136.7795464
DOM,2007,6.067420944,142.8469674
DOM,2008,1.90090508,144.7478724
DOM,2009,-0.362882608,144.3849898
DOM,2010,6.924484313,151.3094741
DOM,2011,1.800671362,153.1101455
DOM,2012,1.415388695,154.5255342
DOM,2013,3.572464785,158.097999
DOM,2014,5.748381463,163.8463804
DOM,2015,5.655742243,169.5021227
DOM,2016,5.425601523,174.9277242
DOM,2017,3.490477238,178.4182015
DOM,2018,5.807049827,184.2252513
DOM,2019,3.928931727,188.154183
DOM,2020,-7.719058679,180.4351243
DOM,2021,11.07827632,191.5134006
DOM,2022,3.822256103,195.3356568
DZA,1960,0,0
DZA,1961,-15.12721831,-15.12721831
DZA,1962,-20.91007361,-36.03729192
DZA,1963,32.16830238,-3.86898954
DZA,1964,4.017519511,0.148529971
DZA,1965,4.472787559,4.62131753
DZA,1966,-6.556911495,-1.935593965
DZA,1967,7.045086751,5.109492786
DZA,1968,8.327991708,13.43748449
DZA,1969,6.021717666,19.45920216
DZA,1970,6.456719172,25.91592133
DZA,1971,-13.30711752,12.60880381
DZA,1972,24.51649026,37.12529407
DZA,1973,1.37890965,38.50420372
DZA,1974,4.890590917,43.39479464
DZA,1975,1.230300648,44.62509529
DZA,1976,3.290609978,47.91570527
DZA,1977,1.365794326,49.28149959
DZA,1978,6.127467782,55.40896737
DZA,1979,4.316636922,59.7256043
DZA,1980,-2.288056635,57.43754766
DZA,1981,-0.257337989,57.18020967
DZA,1982,2.948729067,60.12893874
DZA,1983,1.924323822,62.05326256
DZA,1984,2.088381385,64.14164395
DZA,1985,0.235780268,64.37742421
DZA,1986,-2.889171318,61.4882529
DZA,1987,-3.662009693,57.8262432
DZA,1988,-3.682624437,54.14361877
DZA,1989,1.688278984,55.83189775
DZA,1990,-1.68292795,54.1489698
DZA,1991,-3.528167862,50.62080194
DZA,1992,-0.538303713,50.08249822
DZA,1993,-4.268935462,45.81356276
DZA,1994,-2.966914207,42.84664856
DZA,1995,1.828036977,44.67468553
DZA,1996,2.280472012,46.95515754
DZA,1997,-0.585445319,46.36971223
DZA,1998,3.524321957,49.89403418
DZA,1999,1.766866717,51.6609009
DZA,2000,2.354580269,54.01548117
DZA,2001,1.592496615,55.60797778
DZA,2002,4.185160104,59.79313789
DZA,2003,5.758041705,65.55117959
DZA,2004,2.842493639,68.39367323
DZA,2005,4.465245065,72.8589183
DZA,2006,0.244873738,73.10379203
DZA,2007,1.730369331,74.83416137
DZA,2008,0.664881576,75.49904294
DZA,2009,-0.208351661,75.29069128
DZA,2010,1.6921701,76.98286138
DZA,2011,0.964977575,77.94783896
DZA,2012,1.410226663,79.35806562
DZA,2013,0.797967812,80.15603343
DZA,2014,1.765941231,81.92197466
DZA,2015,1.646657259,83.56863192
DZA,2016,1.163147577,84.7317795
DZA,2017,-0.663171193,84.0686083
DZA,2018,-0.707950481,83.36065782
DZA,2019,-0.840856658,82.51980117
DZA,2020,-6.729941651,75.78985951
DZA,2021,1.700063767,77.48992328
DZA,2022,1.434776765,78.92470005
EAP,1960,0,0
EAP,1961,-13.42570844,-13.42570844
EAP,1962,-1.955441186,-15.38114963
EAP,1963,3.729442618,-11.65170701
EAP,1964,8.237881762,-3.413825246
EAP,1965,8.007570632,4.593745386
EAP,1966,5.191556901,9.785302287
EAP,1967,-3.920494853,5.864807434
EAP,1968,-0.921751739,4.943055695
EAP,1969,8.464089189,13.40714488
EAP,1970,10.40239652,23.8095414
EAP,1971,3.945666869,27.75520827
EAP,1972,2.357664817,30.11287309
EAP,1973,5.776794323,35.88966741
EAP,1974,1.635487181,37.52515459
EAP,1975,4.832192227,42.35734682
EAP,1976,1.082608535,43.43995536
EAP,1977,5.861468586,49.30142394
EAP,1978,7.519964489,56.82138843
EAP,1979,5.412653531,62.23404196
EAP,1980,5.916257905,68.15029987
EAP,1981,3.96952448,72.11982435
EAP,1982,4.648320428,76.76814478
EAP,1983,5.948659189,82.71680396
EAP,1984,8.232093385,90.94889735
EAP,1985,6.197105629,97.14600298
EAP,1986,5.369581897,102.5155849
EAP,1987,7.266162613,109.7817475
EAP,1988,7.855982427,117.6377299
EAP,1989,3.971253251,121.6089832
EAP,1990,3.484155262,125.0931384
EAP,1991,6.36903597,131.4621744
EAP,1992,9.595929347,141.0581037
EAP,1993,9.780992057,150.8390958
EAP,1994,9.461115059,160.3002109
EAP,1995,8.472350572,168.7725614
EAP,1996,7.712022255,176.4845837
EAP,1997,6.040955866,182.5255396
EAP,1998,1.706731791,184.2322713
EAP,1999,5.245157356,189.4774287
EAP,2000,6.570048227,196.0474769
EAP,2001,5.987657799,202.0351347
EAP,2002,7.103858703,209.1389934
EAP,2003,8.021662632,217.1606561
EAP,2004,8.234379879,225.3950359
EAP,2005,9.094965267,234.4900012
EAP,2006,10.21181219,244.7018134
EAP,2007,11.63678059,256.338594
EAP,2008,7.810201854,264.1487958
EAP,2009,7.196408013,271.3452039
EAP,2010,9.133581131,280.478785
EAP,2011,7.82534944,288.3041344
EAP,2012,6.66229358,294.966428
EAP,2013,6.40294443,301.3693724
EAP,2014,6.133143151,307.5025156
EAP,2015,5.882685329,313.3852009
EAP,2016,5.790707529,319.1759084
EAP,2017,5.897899062,325.0738075
EAP,2018,5.83347317,330.9072807
EAP,2019,5.186929935,336.0942106
EAP,2020,0.821893842,336.9161045
EAP,2021,7.181426508,344.097531
EAP,2022,3.144859744,347.2423907
EAR,1960,0,0
EAR,1961,1.812989562,1.812989562
EAR,1962,0.858330296,2.671319858
EAR,1963,2.091068828,4.762388686
EAR,1964,5.350147647,10.11253633
EAR,1965,2.894974045,13.00751038
EAR,1966,1.554033395,14.56154377
EAR,1967,2.898120903,17.45966468
EAR,1968,3.899880002,21.35954468
EAR,1969,3.918438079,25.27798276
EAR,1970,5.998705472,31.27668823
EAR,1971,3.475099807,34.75178804
EAR,1972,4.399008311,39.15079635
EAR,1973,4.772768422,43.92356477
EAR,1974,4.136917638,48.06048241
EAR,1975,-0.016829073,48.04365333
EAR,1976,4.650242171,52.69389551
EAR,1977,1.635902352,54.32979786
EAR,1978,-1.149110793,53.18068706
EAR,1979,1.530176713,54.71086378
EAR,1980,0.907942341,55.61880612
EAR,1981,1.385011567,57.00381769
EAR,1982,-2.680723064,54.32309462
EAR,1983,-2.225979984,52.09711464
EAR,1984,-0.274390465,51.82272417
EAR,1985,-1.725552175,50.097172
EAR,1986,0.378009446,50.47518144
EAR,1987,0.344333226,50.81951467
EAR,1988,1.13905062,51.95856529
EAR,1989,-0.106307111,51.85225818
EAR,1990,2.903266375,54.75552455
EAR,1991,2.211449039,56.96697359
EAR,1992,1.76974963,58.73672322
EAR,1993,1.43954384,60.17626706
EAR,1994,1.369408026,61.54567509
EAR,1995,0.38988059,61.93555568
EAR,1996,3.74710436,65.68266004
EAR,1997,2.674208813,68.35686885
EAR,1998,0.362315301,68.71918415
EAR,1999,0.180691313,68.89987547
EAR,2000,2.471743701,71.37161917
EAR,2001,-0.802480002,70.56913916
EAR,2002,0.03515236,70.60429152
EAR,2003,3.648135778,74.2524273
EAR,2004,4.459671692,78.71209899
EAR,2005,4.180944059,82.89304305
EAR,2006,4.27954213,87.17258518
EAR,2007,4.095686194,91.26827138
EAR,2008,1.910077044,93.17834842
EAR,2009,-0.703134758,92.47521366
EAR,2010,4.924071119,97.39928478
EAR,2011,3.393788279,100.7930731
EAR,2012,2.725716996,103.5187901
EAR,2013,2.673152674,106.1919427
EAR,2014,2.734181037,108.9261238
EAR,2015,3.051720105,111.9778439
EAR,2016,3.127181679,115.1050256
EAR,2017,3.210170553,118.3151961
EAR,2018,2.504158315,120.8193544
EAR,2019,1.126593089,121.9459475
EAR,2020,-5.267995818,116.6779517
EAR,2021,5.749547644,122.4274993
EAR,2022,4.406135233,126.8336346
EAS,1960,0,0
EAS,1961,3.590745394,3.590745394
EAS,1962,4.058526533,7.649271927
EAS,1963,5.242738686,12.89201061
EAS,1964,8.026849173,20.91885979
EAS,1965,4.536135123,25.45499491
EAS,1966,5.946836437,31.40183135
EAS,1967,5.143328348,36.54515969
EAS,1968,6.884776459,43.42993615
EAS,1969,8.690478036,52.12041419
EAS,1970,2.725883662,54.84629785
EAS,1971,2.590036787,57.43633464
EAS,1972,4.722603069,62.15893771
EAS,1973,5.290322293,67.44926
EAS,1974,-1.192948204,66.2563118
EAS,1975,1.817340556,68.07365235
EAS,1976,2.537812927,70.61146528
EAS,1977,3.80206312,74.4135284
EAS,1978,4.178740561,78.59226896
EAS,1979,4.295382279,82.88765124
EAS,1980,2.260785662,85.1484369
EAS,1981,3.107622164,88.25605907
EAS,1982,2.474917425,90.73097649
EAS,1983,2.775782782,93.50675927
EAS,1984,4.588735798,98.09549507
EAS,1985,4.128819437,102.2243145
EAS,1986,3.30518676,105.5295013
EAS,1987,4.552526446,110.0820277
EAS,1988,5.885091794,115.9671195
EAS,1989,3.53128152,119.498401
EAS,1990,3.504757959,123.003159
EAS,1991,3.354589012,126.357748
EAS,1992,2.850946673,129.2086947
EAS,1993,2.87284692,132.0815416
EAS,1994,3.922714354,136.0042559
EAS,1995,4.398526607,140.4027826
EAS,1996,4.37514,144.7779226
EAS,1997,2.864942309,147.6428649
EAS,1998,-0.647296579,146.9955683
EAS,1999,2.694383696,149.689952
EAS,2000,4.405136637,154.0950886
EAS,2001,2.383868829,156.4789574
EAS,2002,3.505288837,159.9842463
EAS,2003,4.117503675,164.10175
EAS,2004,5.065753702,169.1675037
EAS,2005,5.112162275,174.2796659
EAS,2006,5.666587703,179.9462536
EAS,2007,6.686520559,186.6327742
EAS,2008,3.632131032,190.2649052
EAS,2009,1.847200949,192.1121062
EAS,2010,6.877720282,198.9898265
EAS,2011,4.717544577,203.707371
EAS,2012,4.346470641,208.0538417
EAS,2013,4.428264069,212.4821057
EAS,2014,3.978549781,216.4606555
EAS,2015,3.972383016,220.4330385
EAS,2016,3.935786611,224.3688252
EAS,2017,4.311130677,228.6799558
EAS,2018,4.122260623,232.8022165
EAS,2019,3.410616692,236.2128331
EAS,2020,-0.544835458,235.6679977
EAS,2021,5.822731448,241.4907291
EAS,2022,2.631936826,244.122666
ECA,1989,0,0
ECA,1990,-2.117056348,-2.117056348
ECA,1991,-5.571171323,-7.688227671
ECA,1992,-11.12501234,-18.81324001
ECA,1993,-6.250897224,-25.06413724
ECA,1994,-11.36953204,-36.43366928
ECA,1995,-2.005400995,-38.43907027
ECA,1996,-0.316361043,-38.75543131
ECA,1997,2.687723856,-36.06770746
ECA,1998,-1.646545059,-37.71425252
ECA,1999,2.368396479,-35.34585604
ECA,2000,8.394346325,-26.95150971
ECA,2001,2.623589059,-24.32792065
ECA,2002,5.46901621,-18.85890444
ECA,2003,6.864072092,-11.99483235
ECA,2004,8.154795077,-3.840037274
